ID,Name,Age,Photo,Nationality,Overall,Potential,Club,Club Logo,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Height,Weight,Release Clause,Kit Number
259544,22 Y. Gamero,19,https://cdn.sofifa.net/players/259/544/22_60.png,Peru,57,66,FBC Melgar,https://cdn.sofifa.net/teams/111334/30.png,€350K,€500,Right,3,2,Medium/ Medium,175cm,68kg,€823K,30
258446,M. Xantippe,20,https://cdn.sofifa.net/players/258/446/23_60.png,France,63,79,Amiens SC,https://cdn.sofifa.net/teams/1816/30.png,€1.2M,€1K,Left,2,2,Medium/ High,183cm,70kg,€2.9M,26
255110,H. Kessler,24,https://cdn.sofifa.net/players/255/110/23_60.png,United States,71,76,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,€2.6M,€5K,Right,3,2,Low/ High,193cm,84kg,€4.1M,4
261737,A. Bedrane,30,https://cdn.sofifa.net/players/261/737/23_60.png,Algeria,69,69,Damac FC,https://cdn.sofifa.net/teams/113217/30.png,€1.1M,€9K,Right,2,2,Medium/ Medium,185cm,82kg,€1.8M,3
266098,22 Iuri Tavares,20,https://cdn.sofifa.net/players/266/098/22_60.png,Portugal,63,78,Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/30.png,€1.2M,€2K,Right,3,4,Medium/ Low,191cm,80kg,€3.3M,75
258270,Alhagi Touray,22,https://cdn.sofifa.net/players/258/270/23_60.png,Spain,58,65,Accrington Stanley,https://cdn.sofifa.net/teams/110313/30.png,€425K,€1K,Left,4,2,Medium/ Medium,193cm,82kg,€829K,27
263443,S. Mischitz,18,https://cdn.sofifa.net/players/263/443/23_60.png,Austria,61,73,SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/30.png,€725K,€650,Right,4,2,Medium/ Medium,175cm,60kg,€1.2M,14
250779,M. Svoboda,23,https://cdn.sofifa.net/players/250/779/23_60.png,Austria,66,74,Venezia FC,https://cdn.sofifa.net/teams/205/30.png,€1.8M,€1K,Right,2,2,Medium/ Medium,195cm,85kg,€3.2M,30
255572,20 Meléndez,20,https://cdn.sofifa.net/players/255/572/20_60.png,Spain,60,72,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€375K,€3K,Right,3,3,Medium/ Medium,178cm,66kg,€863K,34
240728,22 D. Tchamba,22,https://cdn.sofifa.net/players/240/728/22_60.png,Cameroon,65,71,SønderjyskE,https://cdn.sofifa.net/teams/1447/30.png,€1M,€3K,Left,2,2,Medium/ Medium,191cm,79kg,€1.5M,4
259178,22 Asier Córdoba,21,https://cdn.sofifa.net/players/259/178/22_60.png,Spain,61,75,AD Alcorcón,https://cdn.sofifa.net/teams/100831/30.png,€800K,€1K,Left,3,3,Medium/ Medium,184cm,75kg,€1.7M,21
268098,22 P. Baráth,19,https://cdn.sofifa.net/players/268/098/22_60.png,Hungary,61,71,,https://cdn.sofifa.net/flags/hu.png,€0,€0,Right,3,2,Medium/ Medium,185cm,78kg,nan,31
256204,Diogo Pinto,23,https://cdn.sofifa.net/players/256/204/23_60.png,Portugal,63,70,Casa Pia,https://cdn.sofifa.net/teams/114510/30.png,€975K,€1K,Right,3,3,Medium/ Medium,175cm,63kg,€2.2M,10
269467,N. Tjoe-A-On,20,https://cdn.sofifa.net/players/269/467/23_60.png,Netherlands,62,71,Excelsior,https://cdn.sofifa.net/teams/1971/30.png,€825K,€1K,Left,3,2,High/ Medium,191cm,80kg,€1.4M,28
254077,22 H. Yurtseven,19,https://cdn.sofifa.net/players/254/077/22_60.png,Turkey,57,68,Gazişehir Gaziantep F.K.,https://cdn.sofifa.net/teams/110776/30.png,€350K,€1K,Right,2,2,Low/ Medium,172cm,63kg,€770K,36
257776,L. Gordon,23,https://cdn.sofifa.net/players/257/776/23_60.png,Guyana,61,68,Walsall,https://cdn.sofifa.net/teams/1803/30.png,€625K,€2K,Left,3,2,Medium/ Medium,183cm,75kg,€1.2M,3
270322,K. Manneh,23,https://cdn.sofifa.net/players/270/322/23_60.png,Gambia,61,68,Perugia,https://cdn.sofifa.net/teams/199/30.png,€650K,€850,Left,3,3,High/ Medium,172cm,66kg,€1.1M,92
240775,T. Smith,23,https://cdn.sofifa.net/players/240/775/23_60.png,England,63,70,Hull City,https://cdn.sofifa.net/teams/1952/30.png,€975K,€4K,Right,3,2,Medium/ Medium,178cm,67kg,€2M,22
263323,22 Barba,22,https://cdn.sofifa.net/players/263/323/22_60.png,Spain,61,70,SD Huesca,https://cdn.sofifa.net/teams/110839/30.png,€700K,€2K,Left,3,2,Medium/ Medium,169cm,62kg,€1.3M,35
51105,17 S. Squillaci,35,https://cdn.sofifa.net/players/051/105/17_60.png,France,74,74,SC Bastia,https://cdn.sofifa.net/teams/58/30.png,€575K,€15K,Right,3,2,Medium/ High,185cm,80kg,nan,5
257438,I. Davies,20,https://cdn.sofifa.net/players/257/438/23_60.png,Wales,63,73,Cardiff City,https://cdn.sofifa.net/teams/1961/30.png,€1.1M,€6K,Right,4,3,Medium/ Medium,175cm,65kg,€2.3M,39
256530,A. Aravena,19,https://cdn.sofifa.net/players/256/530/23_60.png,Chile,63,75,Deportivo Ñublense,https://cdn.sofifa.net/teams/112585/30.png,€1.1M,€1K,Right,3,3,High/ Low,177cm,78kg,€1.7M,16
259452,L. González,23,https://cdn.sofifa.net/players/259/452/23_60.png,Venezuela,61,68,Caracas Fútbol Club,https://cdn.sofifa.net/teams/110989/30.png,€650K,€500,Left,3,3,Medium/ Medium,174cm,66kg,€1.5M,24
260643,22 M. Succar,21,https://cdn.sofifa.net/players/260/643/22_60.png,Peru,64,71,LASK Linz,https://cdn.sofifa.net/teams/252/30.png,€1.2M,€5K,Left,3,2,Medium/ Medium,184cm,76kg,€2M,11
258274,K. Bauernfeind,20,https://cdn.sofifa.net/players/258/274/23_60.png,Austria,56,67,WSG Tirol,https://cdn.sofifa.net/teams/15040/30.png,€300K,€1K,Right,3,2,Medium/ Medium,193cm,79kg,€495K,8
269719,S. Hidalgo,17,https://cdn.sofifa.net/players/269/719/23_60.png,Argentina,62,75,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,€925K,€600,Left,2,3,Medium/ Medium,171cm,65kg,€2M,41
268007,D. Romero,21,https://cdn.sofifa.net/players/268/007/23_60.png,Ecuador,59,67,LDU Quito,https://cdn.sofifa.net/teams/110986/30.png,€475K,€500,Right,3,2,Medium/ Medium,177cm,68kg,€1.1M,13
257560,21 Alfredo,22,https://cdn.sofifa.net/players/257/560/21_60.png,Spain,63,72,Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/30.png,€1.1M,€2K,Right,3,3,Medium/ Medium,169cm,59kg,nan,33
270823,R. Lobo,20,https://cdn.sofifa.net/players/270/823/23_60.png,Argentina,61,73,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,€800K,€2K,Right,3,3,High/ Low,170cm,68kg,€1.4M,39
259818,22 A. Gutiérrez,21,https://cdn.sofifa.net/players/259/818/22_60.png,Peru,65,74,Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/30.png,€1.5M,€500,Left,3,2,Medium/ High,170cm,68kg,€3.5M,6
230774,J. Clarke-Salter,24,https://cdn.sofifa.net/players/230/774/23_60.png,England,69,75,Queens Park Rangers,https://cdn.sofifa.net/teams/15/30.png,€2M,€13K,Left,3,2,Medium/ Medium,188cm,70kg,€4.2M,5
269637,Collado,21,https://cdn.sofifa.net/players/269/637/23_60.png,Spain,61,72,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,€725K,€1K,Right,4,3,High/ Low,183cm,71kg,€1.3M,29
264175,Pedro Ortiz,21,https://cdn.sofifa.net/players/264/175/23_60.png,Spain,60,74,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€600K,€3K,Left,3,2,High/ Medium,184cm,76kg,€1.6M,34
255287,22 N. Nikolić,20,https://cdn.sofifa.net/players/255/287/22_60.png,Bosnia and Herzegovina,61,75,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€750K,€500,Right,3,2,Medium/ Medium,180cm,75kg,€2M,96
268909,22 T. Springett,18,https://cdn.sofifa.net/players/268/909/22_60.png,Republic of Ireland,62,77,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€925K,€2K,Right,3,2,High/ Medium,182cm,70kg,€2.4M,45
267959,Álex Balboa,21,https://cdn.sofifa.net/players/267/959/23_60.png,Equatorial Guinea,60,72,Deportivo Alavés,https://cdn.sofifa.net/teams/463/30.png,€600K,€1K,Right,3,2,Medium/ Medium,178cm,74kg,€1.1M,28
248740,G. Ahadme,21,https://cdn.sofifa.net/players/248/740/23_60.png,Morocco,62,70,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€900K,€1K,Right,2,3,High/ Medium,188cm,77kg,€1.8M,9
268382,22 A. Haloglu,29,https://cdn.sofifa.net/players/268/382/22_60.png,Germany,62,62,Türkgücü München,https://cdn.sofifa.net/teams/114398/30.png,€400K,€2K,Right,2,2,Medium/ Medium,188cm,79kg,€580K,9
253604,21 Y. Tello,30,https://cdn.sofifa.net/players/253/604/21_60.png,Peru,64,64,Deportivo Binacional,https://cdn.sofifa.net/teams/114582/30.png,€500K,€500,Right,3,2,Medium/ Low,169cm,78kg,€1.1M,8
250810,M. Ekpiteta,26,https://cdn.sofifa.net/players/250/810/23_60.png,England,71,75,Blackpool,https://cdn.sofifa.net/teams/1926/30.png,€2.3M,€9K,Right,1,2,Medium/ Medium,193cm,84kg,€4.4M,21
258116,F. Andueza,25,https://cdn.sofifa.net/players/258/116/23_60.png,Uruguay,67,71,Club Atlético Sarmiento,https://cdn.sofifa.net/teams/112713/30.png,€1.3M,€4K,Left,3,2,Medium/ High,189cm,80kg,€2M,16
269822,M. Martin,21,https://cdn.sofifa.net/players/269/822/23_60.png,Germany,57,66,SV Ried,https://cdn.sofifa.net/teams/780/30.png,€375K,€1K,Right,3,2,Medium/ Medium,180cm,72kg,€619K,8
268978,A. Moustafa,25,https://cdn.sofifa.net/players/268/978/23_60.png,Qatar,61,63,,https://cdn.sofifa.net/flags/qa.png,€0,€0,Right,3,3,Medium/ Medium,168cm,63kg,nan,9
259161,22 Z. Brunt,19,https://cdn.sofifa.net/players/259/161/22_60.png,England,58,73,Sheffield United,https://cdn.sofifa.net/teams/1794/30.png,€475K,€3K,Right,3,2,Medium/ Medium,175cm,70kg,€1.2M,30
255889,21 I. Kargbo Jr.,20,https://cdn.sofifa.net/players/255/889/21_60.png,Belgium,65,75,Dynamo Kyiv,https://cdn.sofifa.net/teams/101047/30.png,€1.6M,€500,Right,3,2,Medium/ Low,190cm,82kg,€2.1M,32
271263,R. Eyongo,19,https://cdn.sofifa.net/players/271/263/23_60.png,Netherlands,59,70,Excelsior,https://cdn.sofifa.net/teams/1971/30.png,€500K,€850,Right,3,2,Medium/ Medium,191cm,76kg,€825K,19
267814,22 K. Matsuzaki,23,https://cdn.sofifa.net/players/267/814/22_60.png,Japan,60,65,Urawa Red Diamonds,https://cdn.sofifa.net/teams/111575/30.png,€375K,€2K,Left,3,3,Medium/ Medium,172cm,70kg,€516K,27
256694,L. Bury,26,https://cdn.sofifa.net/players/256/694/23_60.png,France,63,64,Pau FC,https://cdn.sofifa.net/teams/110321/30.png,€525K,€1K,Right,3,2,Low/ High,184cm,77kg,€958K,20
270104,A. Bettaieb,25,https://cdn.sofifa.net/players/270/104/23_60.png,Tunisia,66,71,Ümraniyespor,https://cdn.sofifa.net/teams/113796/30.png,€1.3M,€5K,Right,4,3,Medium/ Low,184cm,78kg,€2.6M,27
270753,Comeras,22,https://cdn.sofifa.net/players/270/753/23_60.png,Spain,59,67,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,€500K,€1K,Right,3,2,Medium/ Low,176cm,69kg,€875K,33
262488,22 Iker Unzueta,22,https://cdn.sofifa.net/players/262/488/22_60.png,Spain,64,71,SD Amorebieta,https://cdn.sofifa.net/teams/113356/30.png,€1.2M,€2K,Right,3,3,Medium/ Medium,184cm,80kg,€2.1M,7
261429,J. González,23,https://cdn.sofifa.net/players/261/429/23_60.png,Paraguay,60,68,Club Nacional,https://cdn.sofifa.net/teams/112671/30.png,€550K,€500,Left,2,2,High/ Medium,173cm,73kg,€1.3M,20
255474,M. Helm,20,https://cdn.sofifa.net/players/255/474/23_60.png,England,58,69,Burnley,https://cdn.sofifa.net/teams/1796/30.png,€450K,€5K,Right,4,2,Medium/ High,178cm,70kg,€945K,42
262117,B. Ezeh,21,https://cdn.sofifa.net/players/262/117/23_60.png,Germany,62,74,SV Wehen Wiesbaden,https://cdn.sofifa.net/teams/492/30.png,€950K,€1K,Left,3,2,High/ Medium,188cm,87kg,€1.6M,37
245725,22 D. Rosales,23,https://cdn.sofifa.net/players/245/725/22_60.png,Mexico,62,69,Deportivo Toluca,https://cdn.sofifa.net/teams/1882/30.png,€750K,€3K,Right,2,2,High/ Medium,170cm,70kg,€1.4M,22
261324,22 P. Gallardo,20,https://cdn.sofifa.net/players/261/324/22_60.png,Peru,62,70,Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/30.png,€875K,€500,Right,3,3,Medium/ Medium,180cm,75kg,€2.1M,30
258950,21 E. Metu,17,https://cdn.sofifa.net/players/258/950/21_60.png,Austria,55,78,spusu SKN St. Pölten,https://cdn.sofifa.net/teams/112075/30.png,€400K,€500,Right,3,2,Medium/ Medium,188cm,81kg,€980K,18
267966,A. Paz,19,https://cdn.sofifa.net/players/267/966/23_60.png,Bolivia,57,65,Club Deportivo Oriente Petrolero,https://cdn.sofifa.net/teams/110970/30.png,€325K,€500,Left,3,2,Medium/ Medium,173cm,70kg,€764K,32
263410,22 Pedro Vieira,19,https://cdn.sofifa.net/players/263/410/22_60.png,Portugal,61,70,Raków Częstochowa,https://cdn.sofifa.net/teams/114326/30.png,€725K,€1K,Right,3,2,High/ Medium,190cm,75kg,€1.1M,99
264291,22 André Ricardo,20,https://cdn.sofifa.net/players/264/291/22_60.png,Portugal,63,73,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,€1.1M,€2K,Left,3,2,High/ Medium,178cm,72kg,€2.5M,30
261726,22 P. Kaloutsikidis,20,https://cdn.sofifa.net/players/261/726/22_60.png,Greece,62,72,PAOK,https://cdn.sofifa.net/teams/393/30.png,€825K,€500,Right,4,2,Medium/ Medium,176cm,69kg,€2M,36
256420,M. Fofana,17,https://cdn.sofifa.net/players/256/420/23_60.png,Belgium,63,84,KAA Gent,https://cdn.sofifa.net/teams/674/30.png,€1.5M,€600,Left,4,3,Medium/ Medium,170cm,60kg,€3.8M,19
50378,09 G. Varela,30,https://cdn.sofifa.net/players/050/378/09_60.png,Uruguay,75,79,,https://cdn.sofifa.net/flags/uy.png,€0,€0,Right,4,1,N/A/ N/A,178cm,79kg,nan,nan
256962,22 J. Saadi,19,https://cdn.sofifa.net/players/256/962/22_60.png,Morocco,58,71,Blackburn Rovers,https://cdn.sofifa.net/teams/3/30.png,€450K,€3K,Right,3,2,Medium/ High,191cm,87kg,€1.1M,51
253969,L. Hjelde,18,https://cdn.sofifa.net/players/253/969/23_60.png,Norway,65,82,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€1.7M,€2K,Left,3,2,Medium/ Medium,188cm,75kg,€4.3M,33
234073,21 R. Cunningham,22,https://cdn.sofifa.net/players/234/073/21_60.png,Scotland,58,70,Hamilton Academical FC,https://cdn.sofifa.net/teams/184/30.png,€500K,€1K,Right,3,2,Medium/ Medium,178cm,72kg,€449K,24
256604,D. Luna,19,https://cdn.sofifa.net/players/256/604/23_60.png,Colombia,64,79,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,€1.4M,€600,Left,3,2,High/ Medium,179cm,66kg,€2.8M,10
269351,O. Solnørdal,19,https://cdn.sofifa.net/players/269/351/23_60.png,Norway,56,70,Aalesunds FK,https://cdn.sofifa.net/teams/1755/30.png,€350K,€500,Right,2,2,Medium/ Medium,175cm,72kg,€656K,20
261026,S. Vargas,20,https://cdn.sofifa.net/players/261/026/23_60.png,Paraguay,61,71,Club Nacional,https://cdn.sofifa.net/teams/112671/30.png,€725K,€500,Left,2,2,Medium/ Medium,175cm,71kg,€1.7M,29
257511,22 A. García,19,https://cdn.sofifa.net/players/257/511/22_60.png,Mexico,60,75,Club Universidad Nacional,https://cdn.sofifa.net/teams/1881/30.png,€575K,€1K,Left,2,3,Medium/ Medium,184cm,72kg,€1.3M,14
228148,20 R. Hepburn-Murphy,20,https://cdn.sofifa.net/players/228/148/20_60.png,England,63,77,Derby County,https://cdn.sofifa.net/teams/91/30.png,€825K,€9K,Right,3,3,High/ Low,173cm,65kg,nan,29
261992,W. Kokolo,22,https://cdn.sofifa.net/players/261/992/23_60.png,France,61,70,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€700K,€1K,Left,3,2,High/ Medium,181cm,82kg,€1.4M,22
257542,21 D. Whitehall,24,https://cdn.sofifa.net/players/257/542/21_60.png,England,60,63,Kilmarnock,https://cdn.sofifa.net/teams/82/30.png,€350K,€1K,Right,3,3,High/ Medium,186cm,74kg,€639K,12
256859,D. Pavlovic,20,https://cdn.sofifa.net/players/256/859/23_60.png,Serbia,63,71,Standard de Liège,https://cdn.sofifa.net/teams/232/30.png,€1M,€2K,Right,4,2,High/ High,179cm,78kg,€1.7M,4
266230,22 T. Bendianishvili,18,https://cdn.sofifa.net/players/266/230/22_60.png,Georgia,57,73,KV Kortrijk,https://cdn.sofifa.net/teams/100081/30.png,€425K,€850,Right,3,2,Medium/ Low,172cm,68kg,€882K,22
264212,22 T. Tuzlacik,20,https://cdn.sofifa.net/players/264/212/22_60.png,Netherlands,56,64,Go Ahead Eagles,https://cdn.sofifa.net/teams/100632/30.png,€300K,€1K,Left,3,2,Medium/ Medium,176cm,70kg,€495K,25
256027,21 R. Ortiz,23,https://cdn.sofifa.net/players/256/027/21_60.png,Mexico,58,64,FC Cincinnati,https://cdn.sofifa.net/teams/113149/30.png,€325K,€1K,Right,3,2,Medium/ Medium,165cm,61kg,€289K,25
240926,N. Phillips,25,https://cdn.sofifa.net/players/240/926/23_60.png,England,73,76,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€3.6M,€57K,Right,2,2,Low/ Medium,190cm,84kg,€6.9M,47
258024,21 J. Bakali,18,https://cdn.sofifa.net/players/258/024/21_60.png,France,64,78,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€1.4M,€4K,Left,3,3,Medium/ Medium,175cm,63kg,€3.5M,44
258733,22 A. Badan,22,https://cdn.sofifa.net/players/258/733/22_60.png,Italy,60,65,Oldham Athletic,https://cdn.sofifa.net/teams/1920/30.png,€350K,€2K,Left,3,2,Medium/ Medium,176cm,72kg,€639K,20
259671,Y. Soumaré,22,https://cdn.sofifa.net/players/259/671/23_60.png,France,63,74,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€1.1M,€10K,Right,3,3,High/ Medium,173cm,55kg,€2.3M,29
254179,22 I. Vidaurre,34,https://cdn.sofifa.net/players/254/179/22_60.png,Bolivia,64,64,Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/30.png,€210K,€500,Left,3,2,Medium/ Medium,176cm,72kg,€452K,4
261745,L. Günther,19,https://cdn.sofifa.net/players/261/745/23_60.png,Germany,61,79,SSV Jahn Regensburg,https://cdn.sofifa.net/teams/543/30.png,€850K,€3K,Left,3,2,Medium/ Medium,183cm,75kg,nan,17
253099,22 S. Arce,19,https://cdn.sofifa.net/players/253/099/22_60.png,United States,58,70,Mazatlán Futbol Club,https://cdn.sofifa.net/teams/114899/30.png,€475K,€1K,Left,2,2,Medium/ Low,170cm,77kg,€903K,95
263065,F. Roggow,19,https://cdn.sofifa.net/players/263/065/23_60.png,Germany,57,72,FC St. Pauli,https://cdn.sofifa.net/teams/110329/30.png,€375K,€1K,Right,4,2,Medium/ Medium,186cm,75kg,€834K,31
258114,21 L. Falbo,20,https://cdn.sofifa.net/players/258/114/21_60.png,Italy,62,75,Lazio,https://cdn.sofifa.net/teams/46/30.png,€925K,€6K,Left,2,2,Medium/ Medium,180cm,75kg,€1.2M,80
224456,18 M. Soumaré,20,https://cdn.sofifa.net/players/224/456/18_60.png,Guinea,62,75,Avellino,https://cdn.sofifa.net/teams/2038/30.png,€575K,€1K,Right,3,3,High/ Low,175cm,71kg,€1.3M,18
267693,J. Enkerud,32,https://cdn.sofifa.net/players/267/693/23_60.png,Norway,64,64,Hamarkameratene,https://cdn.sofifa.net/teams/1756/30.png,€475K,€1K,Right,3,3,Medium/ Medium,190cm,81kg,€594K,9
259064,R. Balk,21,https://cdn.sofifa.net/players/259/064/23_60.png,Netherlands,64,74,SC Cambuur,https://cdn.sofifa.net/teams/647/30.png,€1.3M,€3K,Right,3,3,Medium/ Medium,176cm,65kg,nan,30
237683,N. Holland,24,https://cdn.sofifa.net/players/237/683/23_60.png,England,64,69,Milton Keynes Dons,https://cdn.sofifa.net/teams/1798/30.png,€875K,€3K,Right,4,3,High/ Medium,178cm,70kg,€1.6M,11
269654,E. Hoxhallari,26,https://cdn.sofifa.net/players/269/654/23_60.png,Albania,64,69,AFC UTA Arad,https://cdn.sofifa.net/teams/110750/30.png,€775K,€2K,Left,2,2,Medium/ Medium,183cm,74kg,€1.1M,22
255270,21 Zabarte,21,https://cdn.sofifa.net/players/255/270/21_60.png,Spain,62,74,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,€925K,€3K,Right,3,2,Medium/ Medium,175cm,74kg,€2.1M,30
264169,Marchena,19,https://cdn.sofifa.net/players/264/169/23_60.png,Spain,60,76,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€625K,€2K,Right,3,2,High/ Medium,180cm,75kg,€1.7M,45
236751,A. Hopmark,30,https://cdn.sofifa.net/players/236/751/23_60.png,Norway,66,66,Kristiansund BK,https://cdn.sofifa.net/teams/113459/30.png,€700K,€1K,Right,3,2,Low/ High,192cm,88kg,€875K,6
257399,W. Faghir,18,https://cdn.sofifa.net/players/257/399/23_60.png,Denmark,64,80,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€1.5M,€2K,Right,3,3,Medium/ Medium,186cm,83kg,€3.6M,19
255209,22 I. Vázquez,20,https://cdn.sofifa.net/players/255/209/22_60.png,Mexico,58,68,Puebla FC,https://cdn.sofifa.net/teams/110152/30.png,€425K,€1K,Left,2,2,Medium/ Medium,174cm,69kg,€808K,26
257619,22 S. Eriksen,20,https://cdn.sofifa.net/players/257/619/22_60.png,Norway,57,69,Mjøndalen IF,https://cdn.sofifa.net/teams/112420/30.png,€375K,€550,Right,2,2,Medium/ Medium,170cm,62kg,€544K,2
258159,21 Fidalgo,21,https://cdn.sofifa.net/players/258/159/21_60.png,Spain,63,76,UD Logroñés,https://cdn.sofifa.net/teams/476/30.png,€1.1M,€1K,Right,3,3,Medium/ Medium,172cm,68kg,€1.4M,31
245290,De La Fuente,23,https://cdn.sofifa.net/players/245/290/23_60.png,Spain,65,72,Villarreal Club de Fútbol B,https://cdn.sofifa.net/teams/110902/30.png,€1.3M,€2K,Right,3,2,Low/ High,179cm,78kg,€2.3M,4
264094,Carlos Beitia,22,https://cdn.sofifa.net/players/264/094/23_60.png,Spain,61,70,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€725K,€3K,Right,3,2,Medium/ Medium,185cm,77kg,€1.7M,40
264206,A. Bahusayn,21,https://cdn.sofifa.net/players/264/206/23_60.png,Saudi Arabia,54,64,Al Ittihad,https://cdn.sofifa.net/teams/607/30.png,€240K,€4K,Right,4,2,Medium/ Medium,170cm,63kg,€456K,29
264076,D. Vraciu,20,https://cdn.sofifa.net/players/264/076/23_60.png,Romania,60,72,Unión Deportiva Almería,https://cdn.sofifa.net/teams/1861/30.png,€600K,€3K,Left,5,3,High/ Low,185cm,74kg,€1.4M,34
258635,21 J. Fabisch,18,https://cdn.sofifa.net/players/258/635/21_60.png,Germany,58,74,Hamburger SV,https://cdn.sofifa.net/teams/28/30.png,€525K,€850,Right,3,2,Medium/ Medium,178cm,71kg,€1.2M,41
242965,F. Hornby,22,https://cdn.sofifa.net/players/242/965/23_60.png,Scotland,66,74,KV Oostende,https://cdn.sofifa.net/teams/682/30.png,€1.9M,€7K,Right,2,2,Medium/ Medium,195cm,85kg,nan,56
